pert_iname,target,broad_id
adenosine-triphosphate,ASNS,BRD-A31990649-304-04-9
adenosine-triphosphate,ASNS,BRD-A31990649-304-02-3
adenosine-triphosphate,ASNS,BRD-A31990649-304-03-1
adenosine-triphosphate,ASS1,BRD-A31990649-304-04-9
adenosine-triphosphate,ASS1,BRD-A31990649-304-02-3
adenosine-triphosphate,ASS1,BRD-A31990649-304-03-1
adenosine-triphosphate,CDK15,BRD-A31990649-304-04-9
adenosine-triphosphate,CDK15,BRD-A31990649-304-02-3
adenosine-triphosphate,CDK15,BRD-A31990649-304-03-1
adenosine-triphosphate,GPR17,BRD-A31990649-304-04-9
adenosine-triphosphate,GPR17,BRD-A31990649-304-02-3
adenosine-triphosphate,GPR17,BRD-A31990649-304-03-1
adenosine-triphosphate,ITPR1,BRD-A31990649-304-04-9
adenosine-triphosphate,ITPR1,BRD-A31990649-304-02-3
adenosine-triphosphate,ITPR1,BRD-A31990649-304-03-1
adenosine-triphosphate,NAE1,BRD-A31990649-304-04-9
adenosine-triphosphate,NAE1,BRD-A31990649-304-02-3
adenosine-triphosphate,NAE1,BRD-A31990649-304-03-1
adenosine-triphosphate,NT5C2,BRD-A31990649-304-04-9
adenosine-triphosphate,NT5C2,BRD-A31990649-304-02-3
adenosine-triphosphate,NT5C2,BRD-A31990649-304-03-1
adenosine-triphosphate,P2RY1,BRD-A31990649-304-04-9
adenosine-triphosphate,P2RY1,BRD-A31990649-304-02-3
adenosine-triphosphate,P2RY1,BRD-A31990649-304-03-1
adenosine-triphosphate,P2RY11,BRD-A31990649-304-04-9
adenosine-triphosphate,P2RY11,BRD-A31990649-304-02-3
adenosine-triphosphate,P2RY11,BRD-A31990649-304-03-1
adenosine-triphosphate,P2RY13,BRD-A31990649-304-04-9
adenosine-triphosphate,P2RY13,BRD-A31990649-304-02-3
adenosine-triphosphate,P2RY13,BRD-A31990649-304-03-1
adenosine-triphosphate,P2RY2,BRD-A31990649-304-04-9
adenosine-triphosphate,P2RY2,BRD-A31990649-304-02-3
adenosine-triphosphate,P2RY2,BRD-A31990649-304-03-1
adenosine-triphosphate,P2RY4,BRD-A31990649-304-04-9
adenosine-triphosphate,P2RY4,BRD-A31990649-304-02-3
adenosine-triphosphate,P2RY4,BRD-A31990649-304-03-1
adenosine-triphosphate,PRKAA1,BRD-A31990649-304-04-9
adenosine-triphosphate,PRKAA1,BRD-A31990649-304-02-3
adenosine-triphosphate,PRKAA1,BRD-A31990649-304-03-1
adenosine-triphosphate,RYR1,BRD-A31990649-304-04-9
adenosine-triphosphate,RYR1,BRD-A31990649-304-02-3
adenosine-triphosphate,RYR1,BRD-A31990649-304-03-1
adenosine-triphosphate,RYR2,BRD-A31990649-304-04-9
adenosine-triphosphate,RYR2,BRD-A31990649-304-02-3
adenosine-triphosphate,RYR2,BRD-A31990649-304-03-1
adenosine-triphosphate,RYR3,BRD-A31990649-304-04-9
adenosine-triphosphate,RYR3,BRD-A31990649-304-02-3
adenosine-triphosphate,RYR3,BRD-A31990649-304-03-1
adenosine-triphosphate,SLC25A4,BRD-A31990649-304-04-9
adenosine-triphosphate,SLC25A4,BRD-A31990649-304-02-3
adenosine-triphosphate,SLC25A4,BRD-A31990649-304-03-1
adenosine-triphosphate,TNK2,BRD-A31990649-304-04-9
adenosine-triphosphate,TNK2,BRD-A31990649-304-02-3
adenosine-triphosphate,TNK2,BRD-A31990649-304-03-1
adenosine-triphosphate,TRPM4,BRD-A31990649-304-04-9
adenosine-triphosphate,TRPM4,BRD-A31990649-304-02-3
adenosine-triphosphate,TRPM4,BRD-A31990649-304-03-1
adenosine-triphosphate,TRPM7,BRD-A31990649-304-04-9
adenosine-triphosphate,TRPM7,BRD-A31990649-304-02-3
adenosine-triphosphate,TRPM7,BRD-A31990649-304-03-1
adiphenine,CHRNA1,BRD-K60907894-003-23-5
adiphenine,CHRNA1,BRD-K60907894-003-22-7
adipic-acid,SLC22A6,BRD-K10656395-001-02-1
adiporon,ADIPOR1,BRD-K68810443-001-01-9
adiporon,ADIPOR1,BRD-K68810443-003-01-5
adiporon,ADIPOR1,BRD-K68810443-001-02-7
adiporon,ADIPOR2,BRD-K68810443-001-01-9
adiporon,ADIPOR2,BRD-K68810443-003-01-5
adiporon,ADIPOR2,BRD-K68810443-001-02-7
ADL5859,OPRD1,BRD-K39624409-003-02-6
ADL5859,OPRD1,BRD-K39624409-003-03-4
adoprazine,DRD2,BRD-K34870043-001-01-8
adoprazine,HTR1A,BRD-K34870043-001-01-8
adrenalone,ADRA1A,BRD-K82343404-003-02-4
adrenalone,ADRA1A,BRD-K82343404-003-03-2
adrenosterone,HSD11B1,BRD-K17368287-001-18-3
adrenosterone,HSD11B2,BRD-K17368287-001-18-3
ADX-10059,GRM5,BRD-K77911775-003-01-8
ADX-47273,GRM5,BRD-K56543881-001-02-7
AEE788,EGFR,BRD-K40718343-001-03-4
AEE788,EGFR,BRD-K40718343-001-02-6
AEE788,EGFR,BRD-K40718343-001-04-2
AEE788,ERBB2,BRD-K40718343-001-03-4
AEE788,ERBB2,BRD-K40718343-001-02-6
AEE788,ERBB2,BRD-K40718343-001-04-2
AEE788,ERBB4,BRD-K40718343-001-03-4
AEE788,ERBB4,BRD-K40718343-001-02-6
AEE788,ERBB4,BRD-K40718343-001-04-2
AEE788,FGFR2,BRD-K40718343-001-03-4
AEE788,FGFR2,BRD-K40718343-001-02-6
AEE788,FGFR2,BRD-K40718343-001-04-2
AEE788,FGFR3,BRD-K40718343-001-03-4
AEE788,FGFR3,BRD-K40718343-001-02-6
AEE788,FGFR3,BRD-K40718343-001-04-2
AEE788,KDR,BRD-K40718343-001-03-4
AEE788,KDR,BRD-K40718343-001-02-6
AEE788,KDR,BRD-K40718343-001-04-2
afalanine,DRD2,BRD-K53205568-001-02-6
afatinib,EGFR,BRD-K66175015-332-01-6
afatinib,EGFR,BRD-K66175015-001-13-2
afatinib,EGFR,BRD-K66175015-001-09-0
afatinib,ERBB2,BRD-K66175015-332-01-6
afatinib,ERBB2,BRD-K66175015-001-13-2
afatinib,ERBB2,BRD-K66175015-001-09-0
afatinib,ERBB4,BRD-K66175015-332-01-6
afatinib,ERBB4,BRD-K66175015-001-13-2
afatinib,ERBB4,BRD-K66175015-001-09-0
afimoxifene,ESR1,BRD-K04210847-001-21-9
afimoxifene,ESR2,BRD-K04210847-001-21-9
afimoxifene,ESRRG,BRD-K04210847-001-21-9
afimoxifene,PLD1,BRD-K04210847-001-21-9
afimoxifene,PRKCD,BRD-K04210847-001-21-9
afimoxifene,PRKCE,BRD-K04210847-001-21-9
afimoxifene,PRKCQ,BRD-K04210847-001-21-9
afimoxifene,PRKCZ,BRD-K04210847-001-21-9
AF38469,SORT1,BRD-K47816470-001-01-8
AG-1024,IGF1R,BRD-K08310154-001-03-8
AG-14361,PARP1,BRD-K00615600-001-12-9
AG-14361,PARP1,BRD-K00615600-001-13-7
AG-490,EGFR,BRD-K47105409-001-15-2
AG-490,EGFR,BRD-K47105409-001-14-5
AG-490,EGFR,BRD-K47105409-001-13-7
AG-490,JAK2,BRD-K47105409-001-15-2
AG-490,JAK2,BRD-K47105409-001-14-5
AG-490,JAK2,BRD-K47105409-001-13-7
AG-490,JAK3,BRD-K47105409-001-15-2
AG-490,JAK3,BRD-K47105409-001-14-5
AG-490,JAK3,BRD-K47105409-001-13-7
AG-555,CDK2,BRD-K34428485-001-18-4
AGI-5198,IDH1,BRD-A56371469-001-03-3
AGI-6780,IDH2,BRD-K04691817-001-01-8
AGM-1470,METAP2,BRD-A78111609-001-01-2
agmatine,ADRA2C,BRD-K49738308-065-04-9
agmatine,ASIC3,BRD-K49738308-065-04-9
agmatine,CACNA1B,BRD-K49738308-065-04-9
agmatine,CHRNA1,BRD-K49738308-065-04-9
agmatine,GRIN1,BRD-K49738308-065-04-9
agmatine,KCNJ1,BRD-K49738308-065-04-9
agmatine,NISCH,BRD-K49738308-065-04-9
AGN-192403,NISCH,BRD-A18074780-003-02-0
AGN-192403,NISCH,BRD-A18074780-003-04-6
AGN-194310,RXRA,BRD-K70262971-001-01-9
AGN-194310,RXRB,BRD-K70262971-001-01-9
AGN-194310,RXRG,BRD-K70262971-001-01-9
AGN-195183,RARA,BRD-K32533226-001-01-3
agomelatine,HTR2A,BRD-K84698278-001-03-4
agomelatine,HTR2B,BRD-K84698278-001-03-4
agomelatine,HTR2C,BRD-K84698278-001-03-4
agomelatine,MTNR1A,BRD-K84698278-001-03-4
agomelatine,MTNR1B,BRD-K84698278-001-03-4
AH-7614,FFAR4,BRD-K10852420-001-02-5
AH11110,ADRA1B,BRD-A64808605-003-02-7
AH6809,PTGDR,BRD-K59339270-001-03-4
AH6809,PTGDR,BRD-K59339270-001-02-6
AH6809,PTGER1,BRD-K59339270-001-03-4
AH6809,PTGER1,BRD-K59339270-001-02-6
AH6809,PTGER2,BRD-K59339270-001-03-4
AH6809,PTGER2,BRD-K59339270-001-02-6
AH6809,PTGER3,BRD-K59339270-001-03-4
AH6809,PTGER3,BRD-K59339270-001-02-6
AI-10-49,CBFB,BRD-K89899948-001-01-7
AIM-100,TNK2,BRD-K85139301-001-01-3
ajmaline,SCN5A,BRD-A48300215-001-04-8
AJ76-(+),DRD2,BRD-K76677554-003-02-1
AJ76-(+),DRD3,BRD-K76677554-003-02-1
AJ76-(+),DRD4,BRD-K76677554-003-02-1
AK-7,SIRT2,BRD-K09143580-001-01-0
AKBA,ALOX5,BRD-K54907283-001-01-2
AL-8697,MAPK14,BRD-K44731351-001-01-6
alacepril,ACE,BRD-K51784806-001-01-6
alanine,AARS,BRD-A33317514-001-01-3
alanine,AARS2,BRD-A33317514-001-01-3
alanine,ABAT,BRD-A33317514-001-01-3
alanine,AGXT,BRD-A33317514-001-01-3
alanine,AGXT2,BRD-A33317514-001-01-3
alanine,GPRC6A,BRD-A33317514-001-01-3
alanine,GPT,BRD-A33317514-001-01-3
alanine,GPT2,BRD-A33317514-001-01-3
alanine,KYNU,BRD-A33317514-001-01-3
alanine,NFS1,BRD-A33317514-001-01-3
alanine,PHYKPL,BRD-A33317514-001-01-3
alanine,SLC1A4,BRD-A33317514-001-01-3
alanine,SLC36A1,BRD-A33317514-001-01-3
alanine,SLC7A8,BRD-A33317514-001-01-3
alantolactone,STAT3,BRD-K53731810-001-04-3
alaproclate,SLC6A4,BRD-A14966924-003-07-7
alarelin,GNRH1,BRD-K42140276-402-01-4
albendazole,TUBA1A,BRD-K79131256-001-18-7
albendazole,TUBA1A,BRD-K79131256-001-17-9
albendazole,TUBB,BRD-K79131256-001-18-7
albendazole,TUBB,BRD-K79131256-001-17-9
albendazole,TUBB4B,BRD-K79131256-001-18-7
albendazole,TUBB4B,BRD-K79131256-001-17-9
albuterol,ADRB1,BRD-A88254928-001-07-9
albuterol,ADRB1,BRD-A88254928-065-04-1
albuterol,ADRB2,BRD-A88254928-001-07-9
albuterol,ADRB2,BRD-A88254928-065-04-1
alcaftadine,HRH1,BRD-K55991142-001-01-6
alclofenac,PTGS1,BRD-K47492008-001-02-7
alclometasone-dipropionate,CYP3A4,BRD-A17407635-001-04-0
alclometasone-dipropionate,NR3C1,BRD-A17407635-001-04-0
alclometasone-dipropionate,SERPINA6,BRD-A17407635-001-04-0
alcuronium,CHRM1,BRD-A84907376-300-03-8
alcuronium,CHRM2,BRD-A84907376-300-03-8
alcuronium,CHRM3,BRD-A84907376-300-03-8
alcuronium,CHRM4,BRD-A84907376-300-03-8
alcuronium,CHRNA7,BRD-A84907376-300-03-8
alda-1,ALDH2,BRD-K06890060-001-09-1
aldoxorubicin,TOP2A,BRD-K68928792-001-03-2
aldoxorubicin,TOP2A,BRD-K68928792-001-01-6
aldoxorubicin,TOP2A,BRD-K68928792-001-02-4
alectinib,ALK,BRD-K11267252-001-06-9
alectinib,ALK,BRD-K11267252-001-04-4
alectinib,MET,BRD-K11267252-001-06-9
alectinib,MET,BRD-K11267252-001-04-4
alendronate,ATP6V1A,BRD-K75527158-360-06-4
alendronate,ATP6V1A,BRD-K75527158-360-05-6
alendronate,ATP6V1A,BRD-K75527158-360-04-9
alendronate,FDPS,BRD-K75527158-360-06-4
alendronate,FDPS,BRD-K75527158-360-05-6
alendronate,FDPS,BRD-K75527158-360-04-9
alendronate,PTPN4,BRD-K75527158-360-06-4
alendronate,PTPN4,BRD-K75527158-360-05-6
alendronate,PTPN4,BRD-K75527158-360-04-9
alendronate,PTPRE,BRD-K75527158-360-06-4
alendronate,PTPRE,BRD-K75527158-360-05-6
alendronate,PTPRE,BRD-K75527158-360-04-9
alendronate,PTPRS,BRD-K75527158-360-06-4
alendronate,PTPRS,BRD-K75527158-360-05-6
alendronate,PTPRS,BRD-K75527158-360-04-9
alexidine,PTPMT1,BRD-A27883417-300-01-6
alfacalcidol,CYP27B1,BRD-K49522529-001-02-9
alfacalcidol,CYP27B1,BRD-K49522529-001-01-1
alfacalcidol,CYP27B1,BRD-K49522529-001-03-7
alfacalcidol,VDR,BRD-K49522529-001-02-9
alfacalcidol,VDR,BRD-K49522529-001-01-1
alfacalcidol,VDR,BRD-K49522529-001-03-7
alfaxalone,GABBR1,BRD-K41445866-001-18-8
alfuzosin,ADRA1A,BRD-A09056319-003-08-5
alfuzosin,ADRA1A,BRD-A09056319-003-07-7
alfuzosin,ADRA1B,BRD-A09056319-003-08-5
alfuzosin,ADRA1B,BRD-A09056319-003-07-7
alfuzosin,ADRA1D,BRD-A09056319-003-08-5
alfuzosin,ADRA1D,BRD-A09056319-003-07-7
alfuzosin,KCNH2,BRD-A09056319-003-08-5
alfuzosin,KCNH2,BRD-A09056319-003-07-7
alimemazine,HRH1,BRD-A49225603-045-10-0
alisertib,AURKA,BRD-K75295174-001-05-0
aliskiren-hemifumarate,REN,BRD-K30020243-051-04-1
aliskiren-hemifumarate,REN,BRD-K30020243-051-02-5
aliskiren-hemifumarate,REN,BRD-K30020243-051-03-3
alizapride,DRD2,BRD-A03061970-003-07-3
allicin,TRPA1,BRD-A60402836-001-01-0
allicin,TRPV1,BRD-A60402836-001-01-0
allopregnanolone,GABRA1,BRD-A03204438-001-02-0
allopregnanolone,GABRA2,BRD-A03204438-001-02-0
allopregnanolone,GABRA3,BRD-A03204438-001-02-0
allopregnanolone,GABRA4,BRD-A03204438-001-02-0
allopregnanolone,GABRA5,BRD-A03204438-001-02-0
allopregnanolone,GABRA6,BRD-A03204438-001-02-0
allopregnanolone,GABRB2,BRD-A03204438-001-02-0
allopregnanolone,GABRG2,BRD-A03204438-001-02-0
allopurinol,XDH,BRD-K86307448-001-19-1
allopurinol,XDH,BRD-K86307448-001-17-5
allopurinol,XDH,BRD-K86307448-001-16-7
allylestrenol,ESR1,BRD-K12872829-001-01-0
allylestrenol,PGR,BRD-K12872829-001-01-0
allylestrenol,SLC6A9,BRD-K12872829-001-01-0
allylisothiocyanate,TRPA1,BRD-K33219225-001-01-9
almitrine,ATP1A1,BRD-K82677201-001-01-6
almorexant,HCRTR1,BRD-K84810405-003-01-1
almorexant,HCRTR2,BRD-K84810405-003-01-1
almotriptan,HTR1B,BRD-K67601717-001-03-8
almotriptan,HTR1B,BRD-K67601717-037-02-4
almotriptan,HTR1D,BRD-K67601717-001-03-8
almotriptan,HTR1D,BRD-K67601717-037-02-4
aloe-emodin,CASP8,BRD-K04851519-001-06-8
alogliptin,DPP4,BRD-A27084604-057-01-0
alogliptin,DPP4,BRD-K83003151-057-02-4
alogliptin,DPP4,BRD-K83003151-057-01-6
alosetron,HTR3A,BRD-K46742498-003-11-0
aloxistatin,CTSG,BRD-K91188791-001-17-5
aloxistatin,CTSG,BRD-K91188791-001-15-9
aloxistatin,CTSG,BRD-K91188791-001-18-3
aloxistatin,CTSG,BRD-K91188791-001-14-2
alpelisib,PIK3CA,BRD-K54997624-001-06-0
alpelisib,PIK3CB,BRD-K54997624-001-06-0
alpelisib,PIK3CD,BRD-K54997624-001-06-0
alpelisib,PIK3CG,BRD-K54997624-001-06-0
alpha-Asarone,HMGCR,BRD-K72536715-001-01-5
alpha-linolenic-acid,ELOVL4,BRD-K33396764-001-11-1
alpha-linolenic-acid,ELOVL4,BRD-K33396764-001-08-7
alpha-linolenic-acid,FADS1,BRD-K33396764-001-11-1
alpha-linolenic-acid,FADS1,BRD-K33396764-001-08-7
alpha-linolenic-acid,FADS2,BRD-K33396764-001-11-1
alpha-linolenic-acid,FADS2,BRD-K33396764-001-08-7
alpha-linolenic-acid,FFAR1,BRD-K33396764-001-11-1
alpha-linolenic-acid,FFAR1,BRD-K33396764-001-08-7
alpha-linolenic-acid,FFAR4,BRD-K33396764-001-11-1
alpha-linolenic-acid,FFAR4,BRD-K33396764-001-08-7
alpha-linolenic-acid,PTGS2,BRD-K33396764-001-11-1
alpha-linolenic-acid,PTGS2,BRD-K33396764-001-08-7
alpha-linolenic-acid,SLC8A1,BRD-K33396764-001-11-1
alpha-linolenic-acid,SLC8A1,BRD-K33396764-001-08-7
alpha-linolenic-acid,TRPV1,BRD-K33396764-001-11-1
alpha-linolenic-acid,TRPV1,BRD-K33396764-001-08-7
alpha-methylhistamine-dihydrobromide-(R)-(-),HRH3,BRD-K80028314-303-02-6
alpha-methylhistamine-dihydrobromide-(S)-(+),HRH3,BRD-K28308851-303-01-8
alpha-methylserotonin,HTR1D,BRD-A17745711-050-06-2
alpha-methylserotonin,HTR1D,BRD-A17745711-050-05-4
alpha-methylserotonin,HTR1E,BRD-A17745711-050-06-2
alpha-methylserotonin,HTR1E,BRD-A17745711-050-05-4
alpha-methylserotonin,HTR1F,BRD-A17745711-050-06-2
alpha-methylserotonin,HTR1F,BRD-A17745711-050-05-4
alpha-methylserotonin,HTR2A,BRD-A17745711-050-06-2
alpha-methylserotonin,HTR2A,BRD-A17745711-050-05-4
alpha-methylserotonin,HTR2B,BRD-A17745711-050-06-2
alpha-methylserotonin,HTR2B,BRD-A17745711-050-05-4
alpha-methylserotonin,HTR2C,BRD-A17745711-050-06-2
alpha-methylserotonin,HTR2C,BRD-A17745711-050-05-4
alpha-methylserotonin,HTR4,BRD-A17745711-050-06-2
alpha-methylserotonin,HTR4,BRD-A17745711-050-05-4
alpidem,GABRA1,BRD-K66896751-001-02-4
alprenolol,ADRB1,BRD-A00993607-003-24-6
alprenolol,ADRB2,BRD-A00993607-003-24-6
alprenolol,HTR1A,BRD-A00993607-003-24-6
alprostadil,CATSPER1,BRD-K52459643-001-15-1
alprostadil,CATSPER1,BRD-K52459643-001-17-7
alprostadil,CATSPER2,BRD-K52459643-001-15-1
alprostadil,CATSPER2,BRD-K52459643-001-17-7
alprostadil,CATSPER3,BRD-K52459643-001-15-1
alprostadil,CATSPER3,BRD-K52459643-001-17-7
alprostadil,CATSPER4,BRD-K52459643-001-15-1
alprostadil,CATSPER4,BRD-K52459643-001-17-7
alprostadil,PTGDR,BRD-K52459643-001-15-1
alprostadil,PTGDR,BRD-K52459643-001-17-7
alprostadil,PTGER1,BRD-K52459643-001-15-1
alprostadil,PTGER1,BRD-K52459643-001-17-7
alprostadil,PTGER2,BRD-K52459643-001-15-1
alprostadil,PTGER2,BRD-K52459643-001-17-7
alprostadil,PTGER4,BRD-K52459643-001-15-1
alprostadil,PTGER4,BRD-K52459643-001-17-7
alprostadil,PTGIR,BRD-K52459643-001-15-1
alprostadil,PTGIR,BRD-K52459643-001-17-7
alrestatin,AKR1B1,BRD-K35498378-001-06-1
alrestatin,AKR1B1,BRD-K35498378-001-07-9
altanserin,HTR2A,BRD-K00610438-003-03-3
altanserin,HTR2A,BRD-K00610438-003-02-5
altinicline,CHRNA4,BRD-K52681925-050-01-6
altinicline,CHRNB2,BRD-K52681925-050-01-6
altiratinib,KDR,BRD-K78627070-001-01-5
altiratinib,MET,BRD-K78627070-001-01-5
altiratinib,TEK,BRD-K78627070-001-01-5
altrenogest,PGR,BRD-K14619660-001-02-3
altrenogest,PGR,BRD-K14619660-001-01-5
alverine,HTR1A,BRD-K89055274-048-23-5
alverine,HTR1A,BRD-K89055274-048-22-7
alvespimycin,HSP90AA1,BRD-K83988098-003-03-4
alvespimycin,HSP90AA1,BRD-K83988098-001-02-0
alvimopan,OPRD1,BRD-K07857022-002-01-1
alvimopan,OPRK1,BRD-K07857022-002-01-1
alvimopan,OPRM1,BRD-K07857022-002-01-1
alvocidib,CDK1,BRD-K87909389-003-04-2
alvocidib,CDK1,BRD-K87909389-003-03-4
alvocidib,CDK2,BRD-K87909389-003-04-2
alvocidib,CDK2,BRD-K87909389-003-03-4
alvocidib,CDK4,BRD-K87909389-003-04-2
alvocidib,CDK4,BRD-K87909389-003-03-4
alvocidib,CDK5,BRD-K87909389-003-04-2
alvocidib,CDK5,BRD-K87909389-003-03-4
alvocidib,CDK6,BRD-K87909389-003-04-2
alvocidib,CDK6,BRD-K87909389-003-03-4
alvocidib,CDK7,BRD-K87909389-003-04-2
alvocidib,CDK7,BRD-K87909389-003-03-4
alvocidib,CDK8,BRD-K87909389-003-04-2
alvocidib,CDK8,BRD-K87909389-003-03-4
alvocidib,CDK9,BRD-K87909389-003-04-2
alvocidib,CDK9,BRD-K87909389-003-03-4
alvocidib,EGFR,BRD-K87909389-003-04-2
alvocidib,EGFR,BRD-K87909389-003-03-4
alvocidib,PYGM,BRD-K87909389-003-04-2
alvocidib,PYGM,BRD-K87909389-003-03-4
ALX-5407,SLC6A9,BRD-K53979406-003-03-6
ALX-5407,SLC6A9,BRD-K53979406-003-02-8
AM-1241,CNR1,BRD-A66116161-001-02-3
AM-1241,CNR2,BRD-A66116161-001-02-3
AM-24,ALOX5,BRD-K59013864-001-01-1
AM-251,CNR1,BRD-K92000912-001-11-8
AM-251,CNR1,BRD-K92000912-001-12-6
AM-251,GPR18,BRD-K92000912-001-11-8
AM-251,GPR18,BRD-K92000912-001-12-6
AM-251,GPR55,BRD-K92000912-001-11-8
AM-251,GPR55,BRD-K92000912-001-12-6
AM-281,CNR1,BRD-K59419204-001-02-7
AM-281,CNR2,BRD-K59419204-001-02-7
AM-281,GPR55,BRD-K59419204-001-02-7
AM-404,CNR1,BRD-K55462201-001-07-3
AM-404,CNR2,BRD-K55462201-001-07-3
AM-404,FAAH,BRD-K55462201-001-07-3
AM-404,TRPV1,BRD-K55462201-001-07-3
AM-580,RARA,BRD-K06854232-001-19-9
AM-580,RARA,BRD-K06854232-001-22-3
AM-630,CNR1,BRD-K63533170-001-03-7
AM-630,CNR1,BRD-K63533170-001-02-9
AM-630,CNR2,BRD-K63533170-001-03-7
AM-630,CNR2,BRD-K63533170-001-02-9
AM-92016,GRIN1,BRD-A11813248-003-03-2
AM-92016,GRIN1,BRD-A11813248-003-02-4
amantadine,DRD2,BRD-K70330367-003-08-7
amantadine,DRD2,BRD-K70330367-003-07-9
amantadine,GRIN2A,BRD-K70330367-003-08-7
amantadine,GRIN2A,BRD-K70330367-003-07-9
amantadine,GRIN2B,BRD-K70330367-003-08-7
amantadine,GRIN2B,BRD-K70330367-003-07-9
amantadine,GRIN2C,BRD-K70330367-003-08-7
amantadine,GRIN2C,BRD-K70330367-003-07-9
amantadine,GRIN2D,BRD-K70330367-003-08-7
amantadine,GRIN2D,BRD-K70330367-003-07-9
amantadine,GRIN3A,BRD-K70330367-003-08-7
amantadine,GRIN3A,BRD-K70330367-003-07-9
ambenonium,ACHE,BRD-K11292736-300-02-8
ambrisentan,EDNRA,BRD-K41185545-001-02-3
ambrisentan,EDNRB,BRD-K41185545-001-02-3
ambroxol,CYP3A4,BRD-K56558538-003-12-7
ambroxol,CYP3A4,BRD-K56558538-003-14-3
ambroxol,CYP3A4,BRD-K56558538-003-13-5
ambroxol,CYP3A4,BRD-K56558538-003-11-9
amcinonide,ANXA1,BRD-A36010170-001-04-0
amcinonide,NR3C1,BRD-A36010170-001-04-0
AMD-3465,CXCR4,BRD-K03019184-439-01-0
AMD11070,CXCR4,BRD-K42948882-305-01-1
amezinium,ADRB2,BRD-K51387999-067-01-6
amfenac,PTGS1,BRD-K82122102-323-01-1
amfenac,PTGS2,BRD-K82122102-323-01-1
amfepramone,SLC6A2,BRD-A37288617-003-02-2
amfepramone,SLC6A3,BRD-A37288617-003-02-2
amflutizole,XDH,BRD-K50813454-001-01-9
AMG-PERK-44,EIF2AK4,BRD-K04374714-003-01-1
AMG-208,MET,BRD-K32285926-001-02-1
AMG-232,MDM2,BRD-K64925568-001-01-8
AMG-319,PIK3CD,BRD-K21077415-001-01-5
AMG-337,MET,BRD-K27061362-001-01-6
AMG-487-(+/-),CXCR3,BRD-A01307728-001-01-4
AMG-517,TRPV1,BRD-K34185671-001-02-8
AMG-548,MAPK11,BRD-K86673452-001-01-7
AMG-548,MAPK11,BRD-K86673452-001-02-5
AMG-548,MAPK12,BRD-K86673452-001-01-7
AMG-548,MAPK12,BRD-K86673452-001-02-5
AMG-548,MAPK13,BRD-K86673452-001-01-7
AMG-548,MAPK13,BRD-K86673452-001-02-5
AMG-548,MAPK14,BRD-K86673452-001-01-7
AMG-548,MAPK14,BRD-K86673452-001-02-5
AMG-837,FFAR1,BRD-K43802723-340-01-9
AMG-925,CDK4,BRD-K97452254-001-01-3
AMG-925,CDK6,BRD-K97452254-001-01-3
AMG-925,FLT3,BRD-K97452254-001-01-3
AMG-9810,TRPV1,BRD-K01995783-001-01-6
AMG-9810,TRPV1,BRD-K01995783-001-02-4
AMG319,PIK3CD,BRD-A58947127-001-01-6
AMG458,MET,BRD-K21782625-001-02-4
AMG458,MET,BRD-K21782625-001-03-2
AMG900,AURKA,BRD-K21728777-001-02-3
AMG900,AURKB,BRD-K21728777-001-02-3
AMG900,AURKC,BRD-K21728777-001-02-3
AMI-1,PRMT1,BRD-K75114721-304-02-6
amibegron,ADRB3,BRD-K24610819-003-02-6
amibegron,ADRB3,BRD-K24610819-003-01-8
amiflamine,MAOA,BRD-A19401019-001-01-3
amiflamine,SLC6A2,BRD-A19401019-001-01-3
amifostine,ALPPL2,BRD-K73947551-001-04-4
amifostine,ENPP1,BRD-K73947551-001-04-4
amiloride,AOC1,BRD-K97181089-003-24-7
amiloride,AOC1,BRD-K97181089-310-06-3
amiloride,AOC1,BRD-K97181089-003-22-1
amiloride,AOC1,BRD-K97181089-003-23-9
amiloride,ASIC1,BRD-K97181089-003-24-7
amiloride,ASIC1,BRD-K97181089-310-06-3
amiloride,ASIC1,BRD-K97181089-003-22-1
amiloride,ASIC1,BRD-K97181089-003-23-9
amiloride,ASIC2,BRD-K97181089-003-24-7
amiloride,ASIC2,BRD-K97181089-310-06-3
amiloride,ASIC2,BRD-K97181089-003-22-1
amiloride,ASIC2,BRD-K97181089-003-23-9
amiloride,ASIC3,BRD-K97181089-003-24-7
amiloride,ASIC3,BRD-K97181089-310-06-3
amiloride,ASIC3,BRD-K97181089-003-22-1
amiloride,ASIC3,BRD-K97181089-003-23-9
amiloride,PKD2,BRD-K97181089-003-24-7
amiloride,PKD2,BRD-K97181089-310-06-3
amiloride,PKD2,BRD-K97181089-003-22-1
amiloride,PKD2,BRD-K97181089-003-23-9
amiloride,PKD2L1,BRD-K97181089-003-24-7
amiloride,PKD2L1,BRD-K97181089-310-06-3
amiloride,PKD2L1,BRD-K97181089-003-22-1
amiloride,PKD2L1,BRD-K97181089-003-23-9
amiloride,PLAU,BRD-K97181089-003-24-7
amiloride,PLAU,BRD-K97181089-310-06-3
amiloride,PLAU,BRD-K97181089-003-22-1
amiloride,PLAU,BRD-K97181089-003-23-9
amiloride,SCNN1A,BRD-K97181089-003-24-7
amiloride,SCNN1A,BRD-K97181089-310-06-3
amiloride,SCNN1A,BRD-K97181089-003-22-1
amiloride,SCNN1A,BRD-K97181089-003-23-9
amiloride,SCNN1B,BRD-K97181089-003-24-7
amiloride,SCNN1B,BRD-K97181089-310-06-3
amiloride,SCNN1B,BRD-K97181089-003-22-1
