pert_iname_compound,gene,y_prob,classifier,formulation,features,gene_rank,gene_pct,compound_rank,compound_pct,gene_compound_global_rank,gene_compound_global_pct,gene_compound_local_pct,n_connected_genes_train,connected_genes_train,n_connected_compounds_train,connected_compounds_train,any_connected_train,which_connected_train
enilconazole,CYP1A2,0,cosine5nn,compound,compound,159,0.99375,47,0.7833333333333333,2974,0.3097916666666667,0.8885416666666667,0,,2,methoxsalen|nevirapine,TRUE,compound
enilconazole,CYP3A4,0,cosine5nn,compound,compound,160,1,47,0.7833333333333333,3083,0.32114583333333335,0.8916666666666666,0,,7,BMS-536924|GSK1070916|SB-203580|cyclophosphamide|methoxsalen|nevirapine|paliperidone,TRUE,compound
filgotinib,JAK1,0,cosine5nn,compound,compound,160,1,46,0.7666666666666667,5559,0.5790625,0.8833333333333333,0,,2,TG-101348|ruxolitinib,TRUE,compound
flindokalner,KCNMA1,0,cosine5nn,compound,compound,158,0.9875,48,0.8,5785,0.6026041666666667,0.89375,0,,2,NS-11021|procaine,TRUE,compound
flindokalner,KCNN4,0,cosine5nn,compound,compound,159,0.99375,48,0.8,5882,0.6127083333333333,0.8968750000000001,0,,4,1-EBIO|NS-309|enflurane|procaine,TRUE,compound
flindokalner,KCNQ2,0,cosine5nn,compound,compound,160,1,47,0.7833333333333333,5941,0.6188541666666667,0.8916666666666666,0,,2,dalfampridine|meclofenamic-acid,TRUE,compound
flupirtine,KCNQ2,0,cosine5nn,compound,compound,160,1,48,0.8,5942,0.6189583333333334,0.9,0,,2,dalfampridine|meclofenamic-acid,TRUE,compound
gabapentin-enacarbil,CACNA2D3,0,cosine5nn,compound,compound,158,0.9875,50,0.8333333333333334,1827,0.1903125,0.9104166666666667,0,,1,nilvadipine,TRUE,compound
gabapentin-enacarbil,CACNB4,0,cosine5nn,compound,compound,159,0.99375,49,0.8166666666666667,1886,0.19645833333333335,0.9052083333333334,0,,0,,FALSE,neither
gabapentin-enacarbil,CACNG1,0,cosine5nn,compound,compound,160,1,49,0.8166666666666667,1946,0.20270833333333332,0.9083333333333333,0,,2,ibutilide|lercanidipine,TRUE,compound
ixabepilone,TUBB,1,cosine5nn,compound,compound,7,0.04375,3,0.05,446,0.04645833333333333,0.046875,0,,3,colchicine|epothilone-b|oxibendazole,TRUE,compound
ixabepilone,TUBB3,1,cosine5nn,compound,compound,8,0.05,3,0.05,450,0.046875,0.05,0,,2,colchicine|epothilone-b,TRUE,compound
ixabepilone,TUBB4B,1,cosine5nn,compound,compound,9,0.05625,3,0.05,454,0.04729166666666667,0.053125000000000006,0,,3,colchicine|epothilone-b|oxibendazole,TRUE,compound
menadione,F10,0,cosine5nn,compound,compound,160,1,51,0.85,3673,0.3826041666666667,0.925,0,,0,,FALSE,neither
prasugrel,P2RY12,0,cosine5nn,compound,compound,160,1,52,0.8666666666666667,6838,0.7122916666666667,0.9333333333333333,0,,1,AZD1283,TRUE,compound
quinine,KCNN4,0,cosine5nn,compound,compound,160,1,54,0.9,5888,0.6133333333333333,0.95,0,,4,1-EBIO|NS-309|enflurane|procaine,TRUE,compound
racecadotril,MME,0,cosine5nn,compound,compound,160,1,54,0.9,6494,0.6764583333333334,0.95,0,,1,sacubitril,TRUE,compound
saclofen,KCTD16,1,cosine5nn,compound,compound,8,0.05,4,0.06666666666666667,290,0.030208333333333334,0.058333333333333334,0,,1,baclofen,TRUE,compound
sorbinil,AKR1B1,0,cosine5nn,compound,compound,160,1,56,0.9333333333333333,878,0.09145833333333334,0.9666666666666667,0,,1,citric-acid,TRUE,compound
sotrastaurin,PRKCB,0,cosine5nn,compound,compound,159,0.99375,57,0.95,7825,0.8151041666666666,0.971875,0,,2,CGP-53353|vitamin-E,TRUE,compound
sotrastaurin,PRKCE,0,cosine5nn,compound,compound,160,1,57,0.95,7884,0.82125,0.975,0,,1,afimoxifene,TRUE,compound
taladegib,DHH,1,cosine5nn,compound,compound,9,0.05625,3,0.05,147,0.0153125,0.053125000000000006,0,,1,M-25,TRUE,compound
thiostrepton,FOXM1,0,cosine5nn,compound,compound,160,1,59,0.9833333333333333,3967,0.41322916666666665,0.9916666666666667,0,,0,,FALSE,neither
triamterene,SCNN1G,0,cosine5nn,compound,compound,160,1,60,1,8711,0.9073958333333333,1,0,,1,benzamil,TRUE,compound
1-octanol,GJB4,0.6527548908885124,cosineavg,compound,compound,1,0.00625,2,0.03333333333333333,262,0.027291666666666665,0.019791666666666666,0,,1,flufenamic-acid,TRUE,compound
"2,5-furandimethanol",HBB,0.4566620361777383,cosineavg,compound,compound,113,0.70625,29,0.48333333333333334,6749,0.7030208333333333,0.5947916666666667,0,,0,,FALSE,neither
2-Oleoylglycerol,GPR119,0.43398719617240467,cosineavg,compound,compound,117,0.73125,42,0.7,7367,0.7673958333333334,0.715625,0,,0,,FALSE,neither
A-987306,AVPR1A,0.40673901245975697,cosineavg,compound,compound,124,0.775,48,0.8,8155,0.8494791666666667,0.7875000000000001,0,,1,conivaptan,TRUE,compound
A-987306,CCR1,0.21003811629595404,cosineavg,compound,compound,156,0.975,44,0.7333333333333333,9478,0.9872916666666667,0.8541666666666666,0,,1,ZK811752,TRUE,compound
A-987306,CHRM2,0.6328688010587891,cosineavg,compound,compound,19,0.11875,3,0.05,605,0.06302083333333333,0.084375,0,,2,aripiprazole|olanzapine,TRUE,compound
A-987306,CHRM3,0.5964887403549998,cosineavg,compound,compound,35,0.21875,4,0.06666666666666667,1320,0.1375,0.14270833333333333,0,,3,aripiprazole|olanzapine|zamifenacin,TRUE,compound
A-987306,HTR3A,0.6496454006777055,cosineavg,compound,compound,7,0.04375,2,0.03333333333333333,303,0.0315625,0.03854166666666667,0,,3,aripiprazole|olanzapine|procaine,TRUE,compound
BAN-ORL-24,OPRL1,0.4962460918115661,cosineavg,compound,compound,143,0.89375,1,0.016666666666666666,5671,0.5907291666666666,0.4552083333333334,0,,1,MCOPPB,TRUE,compound
BAY-87-2243,HIF1A,0.5353220787284545,cosineavg,compound,compound,68,0.425,40,0.6666666666666666,3332,0.34708333333333335,0.5458333333333333,0,,1,YC-1,TRUE,compound
BVT-948,PTPN2,0.6870714184392767,cosineavg,compound,compound,20,0.125,4,0.06666666666666667,77,0.008020833333333333,0.09583333333333333,0,,0,,FALSE,neither
CCG-50014,RGS4,0.573856052772461,cosineavg,compound,compound,45,0.28125,25,0.4166666666666667,1913,0.19927083333333334,0.34895833333333337,0,,1,CCG-63802,TRUE,compound
CYT-997,TUBB,0.5882414056385032,cosineavg,compound,compound,22,0.1375,1,0.016666666666666666,1520,0.15833333333333333,0.07708333333333334,0,,3,colchicine|epothilone-b|oxibendazole,TRUE,compound
DG-172,PPARD,0.5271651957161019,cosineavg,compound,compound,83,0.51875,16,0.26666666666666666,3631,0.37822916666666667,0.3927083333333333,0,,0,,FALSE,neither
EI1,EZH2,0.3387026464455347,cosineavg,compound,compound,149,0.93125,18,0.3,8767,0.9132291666666666,0.615625,0,,1,UNC1999,TRUE,compound
FPS-ZM1,AGER,0.4270242329123168,cosineavg,compound,compound,119,0.74375,47,0.7833333333333333,7561,0.7876041666666667,0.7635416666666667,0,,0,,FALSE,neither
GW-311616,ELANE,0.4990561709484863,cosineavg,compound,compound,106,0.6625,20,0.3333333333333333,5432,0.5658333333333333,0.4979166666666667,0,,0,,FALSE,neither
L-Cystine,SLC7A11,0.6598717356390117,cosineavg,compound,compound,2,0.0125,4,0.06666666666666667,165,0.0171875,0.03958333333333333,0,,1,sulfasalazine,TRUE,compound
ML-228,HIF1A,0.5987241399540918,cosineavg,compound,compound,41,0.25625,2,0.03333333333333333,1261,0.13135416666666666,0.14479166666666665,0,,1,YC-1,TRUE,compound
N-alpha-Methylhistamine-dihydrochloride,HRH4,0.5588476008184278,cosineavg,compound,compound,43,0.26875,40,0.6666666666666666,2440,0.25416666666666665,0.4677083333333333,0,,1,olanzapine,TRUE,compound
NBQX,GRIN2A,0.3821977586126817,cosineavg,compound,compound,129,0.80625,56,0.9333333333333333,8439,0.8790625,0.8697916666666667,0,,1,TCN201,TRUE,compound
NSC-95397,CDC25A,0.6609647504258238,cosineavg,compound,compound,20,0.125,5,0.08333333333333333,134,0.013958333333333333,0.10416666666666666,0,,0,,FALSE,neither
NVP-ADW742,IGF1R,0.4851964771271497,cosineavg,compound,compound,140,0.875,6,0.1,6045,0.6296875,0.4875,0,,2,BMS-536924|ceritinib,TRUE,compound
NVP-AEW541,IGF1R,0.4291835559280523,cosineavg,compound,compound,131,0.81875,23,0.38333333333333336,7524,0.78375,0.6010416666666667,0,,2,BMS-536924|ceritinib,TRUE,compound
NVP-HSP990,HSP90AA1,0.5960813840854946,cosineavg,compound,compound,21,0.13125,1,0.016666666666666666,1328,0.13833333333333334,0.07395833333333333,0,,2,ganetespib|geldanamycin,TRUE,compound
NVP-HSP990,HSP90AB1,0.5661627578671008,cosineavg,compound,compound,22,0.1375,1,0.016666666666666666,2174,0.22645833333333334,0.07708333333333334,0,,1,geldanamycin,TRUE,compound
OMDM-2,GPR119,0.4325028142117053,cosineavg,compound,compound,117,0.73125,43,0.7166666666666667,7410,0.771875,0.7239583333333333,0,,0,,FALSE,neither
PETCM,CASP3,0.6121513326983844,cosineavg,compound,compound,32,0.2,4,0.06666666666666667,945,0.0984375,0.13333333333333333,0,,2,NQDI-1|minocycline,TRUE,compound
PF-04217903,MET,0.42749529042646667,cosineavg,compound,compound,126,0.7875,22,0.36666666666666664,7548,0.78625,0.5770833333333333,0,,2,BMS-536924|SGX523,TRUE,compound
PF-05190457,GHSR,0.5717981883606265,cosineavg,compound,compound,48,0.3,4,0.06666666666666667,1966,0.20479166666666668,0.18333333333333332,0,,1,ibutamoren,TRUE,compound
PHA-793887,CDK2,0.4587956161938077,cosineavg,compound,compound,127,0.79375,15,0.25,6679,0.6957291666666666,0.521875,0,,6,BMS-536924|NSC-625987|RGB-286638|TG-02|aminopurvalanol-a|ryuvidine,TRUE,compound
PHA-793887,CDK4,0.41024522164262056,cosineavg,compound,compound,139,0.86875,17,0.2833333333333333,8081,0.8417708333333334,0.5760416666666667,0,,4,NSC-625987|RGB-286638|arcyriaflavin-a|ryuvidine,TRUE,compound
PHA-793887,CDK7,0.5036811614723392,cosineavg,compound,compound,86,0.5375,12,0.2,4876,0.5079166666666667,0.36875,0,,2,RGB-286638|TG-02,TRUE,compound
PHA-793887,CDK9,0.5036811614723392,cosineavg,compound,compound,87,0.54375,12,0.2,4877,0.5080208333333334,0.37187499999999996,0,,2,RGB-286638|TG-02,TRUE,compound
RKI-1447,PAK1,0.5694188478098863,cosineavg,compound,compound,20,0.125,14,0.23333333333333334,2064,0.215,0.17916666666666667,0,,0,,FALSE,neither
SB-202190,AKT1,0.441865905502934,cosineavg,compound,compound,97,0.60625,38,0.6333333333333333,7214,0.7514583333333333,0.6197916666666666,0,,4,BMS-536924|GSK2110183|PD-98059|SB-203580,TRUE,compound
SB-202190,LCK,0.4101792589519472,cosineavg,compound,compound,125,0.78125,32,0.5333333333333333,8082,0.841875,0.6572916666666666,0,,6,BMS-536924|PD-98059|PP-2|SB-203580|ZM-336372|ponatinib,TRUE,compound
SB-202190,MAPK14,0.565718397346858,cosineavg,compound,compound,51,0.31875,6,0.1,2181,0.2271875,0.20937499999999998,0,,3,PD-98059|SB-203580|ZM-336372,TRUE,compound
SB-202190,MAPK8,0.5096690723925291,cosineavg,compound,compound,76,0.475,3,0.05,4332,0.45125,0.2625,0,,4,CC-401|PD-98059|SB-203580|SU3327,TRUE,compound
SRC-kinase-inhibitor-I,CSK,0.6121151586004753,cosineavg,compound,compound,20,0.125,11,0.18333333333333332,951,0.0990625,0.15416666666666667,0,,0,,FALSE,neither
SRC-kinase-inhibitor-I,LCK,0.4900164900844724,cosineavg,compound,compound,126,0.7875,9,0.15,5891,0.6136458333333333,0.46875,0,,6,BMS-536924|PD-98059|PP-2|SB-203580|ZM-336372|ponatinib,TRUE,compound
acalabrutinib,BTK,0.2087843181112602,cosineavg,compound,compound,158,0.9875,37,0.6166666666666667,9482,0.9877083333333333,0.8020833333333334,0,,1,AVL-292,TRUE,compound
acetylcysteine,GRIN2A,0.5056464003109439,cosineavg,compound,compound,104,0.65,2,0.03333333333333333,4611,0.4803125,0.3416666666666667,0,,1,TCN201,TRUE,compound
acetylcysteine,SLC7A11,0.5230571811663819,cosineavg,compound,compound,56,0.35,48,0.8,3753,0.3909375,0.575,0,,1,sulfasalazine,TRUE,compound
amiloride,ASIC1,0.4811452360329972,cosineavg,compound,compound,112,0.7,28,0.4666666666666667,6156,0.64125,0.5833333333333333,0,,2,benzamil|nafamostat,TRUE,compound
amiloride,SCNN1G,0.4296481469258844,cosineavg,compound,compound,135,0.84375,21,0.35,7497,0.7809375,0.596875,0,,1,benzamil,TRUE,compound
amlexanox,FGF1,0.551181715178316,cosineavg,compound,compound,37,0.23125,6,0.1,2729,0.2842708333333333,0.16562500000000002,0,,1,pazopanib,TRUE,compound
amlexanox,PDE4D,0.5452520117322407,cosineavg,compound,compound,53,0.33125,39,0.65,2959,0.30822916666666667,0.490625,0,,4,Ro-20-1724|dyphylline|ibudilast|zaprinast,TRUE,compound
amlodipine,CACNA2D3,0.6261005568633778,cosineavg,compound,compound,10,0.0625,21,0.35,712,0.07416666666666667,0.20625,0,,1,nilvadipine,TRUE,compound
azeliragon,AGER,0.5346459970246723,cosineavg,compound,compound,73,0.45625,15,0.25,3355,0.3494791666666667,0.353125,0,,0,,FALSE,neither
brinzolamide,CA14,0.5941218368465726,cosineavg,compound,compound,34,0.2125,21,0.35,1391,0.14489583333333333,0.28125,0,,3,carzenide|coumarin|ethoxzolamide,TRUE,compound
brinzolamide,CA5A,0.6759634494239471,cosineavg,compound,compound,1,0.00625,1,0.016666666666666666,85,0.008854166666666666,0.011458333333333334,0,,1,ethoxzolamide,TRUE,compound
cilostazol,PDE3A,0.5781174359553694,cosineavg,compound,compound,52,0.325,10,0.16666666666666666,1805,0.18802083333333333,0.24583333333333335,0,,3,Ro-20-1724|dyphylline|ibudilast,TRUE,compound
danusertib,AURKB,0.5304419076840373,cosineavg,compound,compound,22,0.1375,2,0.03333333333333333,3516,0.36625,0.08541666666666667,0,,3,AMG900|GSK1070916|orantinib,TRUE,compound
danusertib,NTRK1,0.5058432573299672,cosineavg,compound,compound,52,0.325,51,0.85,4578,0.476875,0.5875,0,,2,LOXO-101|regorafenib,TRUE,compound
danusertib,RET,0.4608123314769481,cosineavg,compound,compound,154,0.9625,6,0.1,6647,0.6923958333333333,0.53125,0,,3,PP-1|ponatinib|regorafenib,TRUE,compound
delanzomib,CTSG,0.49767834050802173,cosineavg,compound,compound,124,0.775,8,0.13333333333333333,5571,0.5803125,0.45416666666666666,0,,1,aloxistatin,TRUE,compound
delanzomib,CYP3A4,0.49313391064163176,cosineavg,compound,compound,134,0.8375,60,1,5812,0.6054166666666667,0.91875,0,,7,BMS-536924|GSK1070916|SB-203580|cyclophosphamide|methoxsalen|nevirapine|paliperidone,TRUE,compound
delanzomib,ELANE,0.6484650436678383,cosineavg,compound,compound,20,0.125,7,0.11666666666666667,318,0.033125,0.12083333333333333,0,,0,,FALSE,neither
diacerein,IL1B,0.4879738926104761,cosineavg,compound,compound,111,0.69375,15,0.25,5966,0.6214583333333333,0.471875,0,,3,JTE-607|ibudilast|minocycline,TRUE,compound
diltiazem,CACNG1,0.45071313150904113,cosineavg,compound,compound,90,0.5625,47,0.7833333333333333,6975,0.7265625,0.6729166666666666,0,,2,ibutilide|lercanidipine,TRUE,compound
diltiazem,HTR3A,0.600827100406058,cosineavg,compound,compound,43,0.26875,14,0.23333333333333334,1212,0.12625,0.25104166666666666,0,,3,aripiprazole|olanzapine|procaine,TRUE,compound
edoxaban,F10,0.4565570464202413,cosineavg,compound,compound,115,0.71875,30,0.5,6765,0.7046875,0.609375,0,,0,,FALSE,neither
efaproxiral,HBB,0.4247020600357871,cosineavg,compound,compound,118,0.7375,49,0.8166666666666667,7641,0.7959375,0.7770833333333333,0,,0,,FALSE,neither
efaroxan,ADORA2A,0.5268568878532881,cosineavg,compound,compound,70,0.4375,14,0.23333333333333334,3648,0.38,0.3354166666666667,0,,3,ANR-94|N6-cyclopentyladenosine|dyphylline,TRUE,compound
enilconazole,CYP1A2,0.6069704638114121,cosineavg,compound,compound,20,0.125,22,0.36666666666666664,1061,0.11052083333333333,0.24583333333333332,0,,2,methoxsalen|nevirapine,TRUE,compound
enilconazole,CYP3A4,0.5041327673613809,cosineavg,compound,compound,79,0.49375,41,0.6833333333333333,4788,0.49875,0.5885416666666667,0,,7,BMS-536924|GSK1070916|SB-203580|cyclophosphamide|methoxsalen|nevirapine|paliperidone,TRUE,compound
filgotinib,JAK1,0.4814488832285102,cosineavg,compound,compound,89,0.55625,30,0.5,6150,0.640625,0.528125,0,,2,TG-101348|ruxolitinib,TRUE,compound
flindokalner,KCNMA1,0.5522132445240568,cosineavg,compound,compound,53,0.33125,36,0.6,2695,0.28072916666666664,0.46562499999999996,0,,2,NS-11021|procaine,TRUE,compound
flindokalner,KCNN4,0.5298721992705944,cosineavg,compound,compound,71,0.44375,33,0.55,3533,0.36802083333333335,0.496875,0,,4,1-EBIO|NS-309|enflurane|procaine,TRUE,compound
flindokalner,KCNQ2,0.3774942733527801,cosineavg,compound,compound,137,0.85625,47,0.7833333333333333,8486,0.8839583333333333,0.8197916666666667,0,,2,dalfampridine|meclofenamic-acid,TRUE,compound
flupirtine,KCNQ2,0.5040474462723912,cosineavg,compound,compound,38,0.2375,1,0.016666666666666666,4800,0.5,0.12708333333333333,0,,2,dalfampridine|meclofenamic-acid,TRUE,compound
gabapentin-enacarbil,CACNA2D3,0.6131933291287459,cosineavg,compound,compound,15,0.09375,27,0.45,927,0.0965625,0.271875,0,,1,nilvadipine,TRUE,compound
gabapentin-enacarbil,CACNB4,0.47435100224346854,cosineavg,compound,compound,110,0.6875,25,0.4166666666666667,6322,0.6585416666666667,0.5520833333333334,0,,0,,FALSE,neither
gabapentin-enacarbil,CACNG1,0.45411203198785854,cosineavg,compound,compound,117,0.73125,44,0.7333333333333333,6843,0.7128125,0.7322916666666666,0,,2,ibutilide|lercanidipine,TRUE,compound
ixabepilone,TUBB,0.5675689115752033,cosineavg,compound,compound,21,0.13125,2,0.03333333333333333,2124,0.22125,0.08229166666666667,0,,3,colchicine|epothilone-b|oxibendazole,TRUE,compound
ixabepilone,TUBB3,0.5509050911082932,cosineavg,compound,compound,23,0.14375,1,0.016666666666666666,2747,0.2861458333333333,0.08020833333333333,0,,2,colchicine|epothilone-b,TRUE,compound
ixabepilone,TUBB4B,0.5675689115752033,cosineavg,compound,compound,22,0.1375,2,0.03333333333333333,2125,0.22135416666666666,0.08541666666666667,0,,3,colchicine|epothilone-b|oxibendazole,TRUE,compound
menadione,F10,0.4304256275652598,cosineavg,compound,compound,118,0.7375,45,0.75,7467,0.7778125,0.74375,0,,0,,FALSE,neither
prasugrel,P2RY12,0.6539805158930959,cosineavg,compound,compound,7,0.04375,7,0.11666666666666667,248,0.025833333333333333,0.08020833333333333,0,,1,AZD1283,TRUE,compound
quinine,KCNN4,0.5713103984236029,cosineavg,compound,compound,54,0.3375,7,0.11666666666666667,1985,0.20677083333333332,0.22708333333333336,0,,4,1-EBIO|NS-309|enflurane|procaine,TRUE,compound
racecadotril,MME,0.6237715026755355,cosineavg,compound,compound,5,0.03125,23,0.38333333333333336,753,0.0784375,0.20729166666666668,0,,1,sacubitril,TRUE,compound
saclofen,KCTD16,0.6460403542609339,cosineavg,compound,compound,1,0.00625,6,0.1,386,0.04020833333333333,0.053125000000000006,0,,1,baclofen,TRUE,compound
sorbinil,AKR1B1,0.6041937703659702,cosineavg,compound,compound,18,0.1125,14,0.23333333333333334,1117,0.11635416666666666,0.17291666666666666,0,,1,citric-acid,TRUE,compound
sotrastaurin,PRKCB,0.5804324609606559,cosineavg,compound,compound,33,0.20625,30,0.5,1742,0.18145833333333333,0.353125,0,,2,CGP-53353|vitamin-E,TRUE,compound
sotrastaurin,PRKCE,0.6108526939915957,cosineavg,compound,compound,8,0.05,18,0.3,984,0.1025,0.175,0,,1,afimoxifene,TRUE,compound
taladegib,DHH,0.6607523155787296,cosineavg,compound,compound,2,0.0125,4,0.06666666666666667,153,0.0159375,0.03958333333333333,0,,1,M-25,TRUE,compound
thiostrepton,FOXM1,0.7034239758074426,cosineavg,compound,compound,20,0.125,3,0.05,49,0.005104166666666667,0.0875,0,,0,,FALSE,neither
triamterene,SCNN1G,0.3644239959714186,cosineavg,compound,compound,136,0.85,50,0.8333333333333334,8589,0.8946875,0.8416666666666667,0,,1,benzamil,TRUE,compound
1-octanol,GJB4,0.997693394412046,cosine,compound,crispr,7,0.022950819672131147,18,0.14516129032258066,2963,0.1566895822316235,0.0840560549973559,0,,1,flufenamic-acid,TRUE,compound
1-octanol,GJB4,0.9952735706991844,cosine,compound,crispr,173,0.5672131147540984,43,0.3467741935483871,6940,0.36700158646218933,0.45699365415124277,0,,1,flufenamic-acid,TRUE,compound
"2,5-furandimethanol",HBB,0.9972618365761032,cosine,compound,crispr,15,0.04918032786885246,42,0.3387096774193548,3866,0.2044420941300899,0.19394500264410364,0,,0,,FALSE,neither
"2,5-furandimethanol",HBB,0.9955933496160596,cosine,compound,crispr,175,0.5737704918032787,70,0.5645161290322581,6559,0.34685351665785297,0.5691433104177683,0,,0,,FALSE,neither
2-Oleoylglycerol,GPR119,0.9978257451511372,cosine,compound,crispr,94,0.3081967213114754,24,0.1935483870967742,2676,0.14151242728714966,0.2508725542041248,0,,0,,FALSE,neither
2-Oleoylglycerol,GPR119,0.9974120925904262,cosine,compound,crispr,123,0.40327868852459015,35,0.28225806451612906,3569,0.18873611845584348,0.34276837652035963,0,,0,,FALSE,neither
A-987306,AVPR1A,0.9971487619303624,cosine,compound,crispr,160,0.5245901639344263,16,0.12903225806451613,4116,0.21766261237440507,0.3268112109994712,0,,1,conivaptan,TRUE,compound
A-987306,AVPR1A,0.9961591513792306,cosine,compound,crispr,196,0.6426229508196721,34,0.27419354838709675,5845,0.30909571655208884,0.45840824960338444,0,,1,conivaptan,TRUE,compound
A-987306,CCR1,0.998334083202688,cosine,compound,crispr,47,0.1540983606557377,15,0.12096774193548387,1533,0.08106821787414066,0.13753305129561078,0,,1,ZK811752,TRUE,compound
A-987306,CCR1,0.9965079932731457,cosine,compound,crispr,189,0.6196721311475409,56,0.45161290322580644,5301,0.28032786885245903,0.5356425171866737,0,,1,ZK811752,TRUE,compound
A-987306,CHRM2,0.9983470021878744,cosine,compound,crispr,45,0.14754098360655737,14,0.11290322580645161,1515,0.08011634056054998,0.1302221047065045,0,,2,aripiprazole|olanzapine,TRUE,compound
A-987306,CHRM2,0.9622037392991288,cosine,compound,crispr,271,0.8885245901639345,59,0.47580645161290325,13227,0.6994711792702274,0.6821655208884189,0,,2,aripiprazole|olanzapine,TRUE,compound
A-987306,CHRM3,0.9716609765140723,cosine,compound,crispr,265,0.8688524590163934,1,0.008064516129032258,12545,0.6634056054997356,0.43845848757271283,0,,3,aripiprazole|olanzapine|zamifenacin,TRUE,compound
